,_id,jk,efccid,srcid,cmpid,num,srcname,cmp,cmpesc,cmplnk,loc,country,zip,city,title,locid,rd,date,msa
459,5e13d121c119dd8840538ed9,356a8ac7ee5ae8ee, 3a2d06a2d215dc39,3076d0043728d7bb,de56d7554bea5214,8,Jacobs,Jacobs,Jacobs,/q-Jacobs-l-District-of-Columbia-DC-jobs.html,"Washington, DC 20003",US,,Washington,Entry Level Intel Analyst,c08ec92d8c031faa,1Rx22ZN6xhz8cXDQ7dC3J2IPc29VUZM-_rOvuIo81XDYyCBuX4ViikskbWrZz7S2QtF2tJuSwdluuQljjaV2mQ,01-06-20,47900
460,5e13d121c119dd8840538edc,f1b329b65d7c4aba, cb8f1c6a1556f5e2,5739a71cf239aa42,3b84b0d5c5ee3322,11,Indeed,"Epstein, Becker & Green, PC","Epstein, Becker &amp",,,,,,Executive Assistant,,,01-06-20,47900
461,5e13d121c119dd8840538edd,8cd44763144bd84a, a6d22be8a7893704,c61a9fd0538e08ea,0278d7bce893cc9a,12,Indeed,Technology Firm,Technology Firm,/q-Technology-Firm-l-District-of-Columbia-DC-jobs.html,"Washington, DC",US,,Washington,HR\/Office Manager,c08ec92d8c031faa,J8O1XwFegElbh5YksU-BzcvnzhiZcUZl7x-khxjWZCLhWS7fYPJepbl1H4ruWJ9KfDq-raGcntvP4gXZMo4XCw,01-06-20,47900
462,5e13d121c119dd8840538ee1,fb7f87b9c0915a83, fde82740507f9cc3,7a90d59deefab620,4bd440a569097866,1,The DC Children&#039,,,,,,,,Forensic Services Associate,,,01-06-20,47900
463,5e13d121c119dd8840538ee2,7aebd2ebbea39599, 190f9406da32f8fb,05bdb93933321805,b897a46c5efc6b99,2,"J. Crew Group, Inc.",J.Crew,J.Crew,/q-J.Crew-l-District-of-Columbia-DC-jobs.html,"Washington, DC 20004",US,20004,Washington,"Seasonal Stock Associate, J.Crew Retail, 950 F Street",c08ec92d8c031faa,EnfLWjKHKEK9CGPzogY8YWscJyq4u-5gy2TEGBhMFf_miEyupti471x9b8BhSV4HrSJSwif_3W24E5Gbcpj2xA,01-06-20,47900
464,5e13d121c119dd8840538ee3,daf4edea4537ccae, 0edfaac18ea01615,3b9471905c3e5a08,c72b801464c9854d,3,Amazing Love Health Services (ALHS),Amazing Love Health Services (ALHS),Amazing Love Health Services (ALHS),/q-Amazing-Love-Health-Services-(ALHS)-l-District-of-Columbia-DC-jobs.html,"Washington, DC",US,,Washington,Community Support Worker,c08ec92d8c031faa,pK967aj76J3vGL1xbzONZmscJyq4u-5gy2TEGBhMFf_WnIkt0HR0Q5jyMoJW_J9BBtcIdeAkRUyscoFLaZb2sw,01-06-20,47900
465,5e13d121c119dd8840538ee4,1967aece2ffb0d9e, 57e58cdb9b3c0b2b,ffffbc338b0051d0,cc6b359de139ba9b,4,PM Hotel Group,PM Hotel Group,PM Hotel Group,/q-PM-Hotel-Group-l-District-of-Columbia-DC-jobs.html,"Washington, DC 20001",US,20001,Washington,Guest Services Agents,c08ec92d8c031faa,Zo0LUbpVG_u2iqiRhWhpVWscJyq4u-5gy2TEGBhMFf9zqQgKni8z_AlCKcJj2NrShyDwFgmnmItt_roNm_rHkg,01-06-20,47900
466,5e13d121c119dd8840538ee5,a5485524bf6356d6, 2e62d7c000d382a1,bf7c9c20a1874d0b,50e11ec18861c55b,5,SPiN,SPiN,SPiN,/q-SPiN-l-District-of-Columbia-DC-jobs.html,"Washington, DC 20004",US,20004,Washington,Host\/Hostess,c08ec92d8c031faa,afXohaQeYzqRsyJvwppS_mscJyq4u-5gy2TEGBhMFf8FSWxn6NYD7Hw2l_p3dRpbBtcIdeAkRUyscoFLaZb2sw,01-06-20,47900
467,5e13d121c119dd8840538ee6,99107b278f06df76, ff87571fd38512f8,01d2159162adf843,91fc897d5ccdebb0,6,The National Academies,The National Academies,The National Academies,/q-The-National-Academies-l-District-of-Columbia-DC-jobs.html,"Washington, DC",US,,Washington,Library Assistant - Transportation Research Board,c08ec92d8c031faa,kzR9rraavqsOYetyvRVLuGscJyq4u-5gy2TEGBhMFf8_ceMaLgAeRIyKE22e5NRw2w7AAB58GdLi5PgE3C1eIg,01-06-20,47900
468,5e13d121c119dd8840538ee8,2ef7ccb8d21a3ff3, f21e12e175138594,0f63ab79b1db3c00,fb19e26fb0900ff5,8,Indeed,Georgetown University,Georgetown University,/q-Georgetown-University-l-District-of-Columbia-DC-jobs.html,"Washington, DC 20007",US,,Washington,Barista,c08ec92d8c031faa,IRUuq2Ed-K4wpONU4okwA2scJyq4u-5gy2TEGBhMFf-mCP1MOvtpu6H7GuS7tojfBtcIdeAkRUyscoFLaZb2sw,01-06-20,47900
469,5e13d121c119dd8840538ee9,3b0e575749252f9f, ae3dcc33b15bf8fa,eea05614ded71ee6,6ae13ee7a1efd070,9,Sprinkles Cupcakes,Sprinkles Cupcakes,Sprinkles Cupcakes,/q-Sprinkles-Cupcakes-l-District-of-Columbia-DC-jobs.html,"Washington, DC 20007",US,20007,Washington,Bakery Associate,c08ec92d8c031faa,VJvhct6V6PwDT4bAuNw_wmscJyq4u-5gy2TEGBhMFf8uwGdyGXmjzitE-cgnHPwxHQteVOeom73EGiJmc__WlA,01-06-20,47900
470,5e13d121c119dd8840538eea,2ababf2eda199b11, ce7442d9d3fd7227,f74c99f6a1cc0156,da1bf50c33926835,10,Indeed,"Community Multi-Services, Inc.","Community Multi-Services, Inc.",/jobs?q=Community+Multi-Services&l=District+of+Columbia+DC,"Washington, DC",US,,Washington,Qualified Intellectual Disabilities Professional \/ Residential Manager,c08ec92d8c031faa,bceD5KDnrd_OiAqCyr9tb2scJyq4u-5gy2TEGBhMFf8zrR4XlemlwlhJCWnGt-7nBtcIdeAkRUyscoFLaZb2sw,01-06-20,47900
471,5e13d121c119dd8840538ef1,d55d5ea2e07ea404, 3c29818fd3b55a19,b4d74304f1d493f6,7be998990131404b,2,Brennan Center for Justice,Brennan Center for Justice,Brennan Center for Justice,/q-Brennan-Center-for-Justice-l-District-of-Columbia-DC-jobs.html,"Washington, DC 20036",US,20036,Washington,Summer 2020 Undergraduate Internship - DC,c08ec92d8c031faa,nfEl-iGllHiFatuFJvyX_2scJyq4u-5gy2TEGBhMFf9vh9_JqGjDciHRFgqvQbiVCyc4uFBcl4Y-9BDBLmiyBw,01-06-20,47900
472,5e13d121c119dd8840538ef2,2169a5738847b05d, 6b9c15f6c7068975,1ae0103ff6fe805b,c4d9cd1e746d867e,3,usajobs.gov,US Legislative Branch,US Legislative Branch,/q-US-Legislative-Branch-l-District-of-Columbia-DC-jobs.html,"Washington, DC",US,,Washington,Metadata Librarian,c08ec92d8c031faa,A4-29Y6TJ-t8Us85wDxxXWscJyq4u-5gy2TEGBhMFf94o1W9DiBmRAiWVQXe2-CihyDwFgmnmItt_roNm_rHkg,01-06-20,47900
473,5e13d121c119dd8840538ef6,e0a320c88767447f, 14b869262ade9396,53d3b1a0426be102,f2fb072fa59b8867,7,Philz Coffee,Philz Coffee,Philz Coffee,/q-Philz-Coffee-l-District-of-Columbia-DC-jobs.html,"Washington, DC 20036",US,20036,Washington,Barista - Dupont Circle (District of Columbia),c08ec92d8c031faa,T4nqshGtEQ89ZalukoU7y2scJyq4u-5gy2TEGBhMFf-CeecPSjEdvbEwkWXzD_GvhyDwFgmnmItt_roNm_rHkg,01-06-20,47900
474,5e13d121c119dd8840538ef8,cf4d5cd532447b1c, ,52a134e6235fd828,66529e1d3d3be482,9,Indeed,Foreign Economic & Trade Mission Office,Foreign Economic &amp,,,,,,Trade Officer,,,01-06-20,47900
475,5e13d121c119dd8840538ef9,ffea6ebd570ba12f, 137b4fab60b976d0,cac09eabc9297cba,e240bad9c92f0428,10,ISCI,ISCI,ISCI,/q-ISCI-l-District-of-Columbia-DC-jobs.html,"Washington, DC 20005",US,20005,Washington,Administrative Support IV Part-Time,c08ec92d8c031faa,AO_vhmoR1XtYA65kx46qVmscJyq4u-5gy2TEGBhMFf8x3crL8_PdhoV4tIWg2W9aFqiokqA5RRa9MGX-F5u-5w,01-06-20,47900
476,5e13d121c119dd8840538f00,bd398d3c5a437ddc, fbbf88c9b44d8c46,3b19a2566c3fde28,0f4dbd1c4bb60f0e,2,"Akima, LLC","Akima, LLC","Akima, LLC",/q-Akima-l-District-of-Columbia-DC-jobs.html,"Washington, DC",US,,Washington,Staff Assistant,c08ec92d8c031faa,nxy4OV7AyYZzTOOk9nWUzvVgE8OqUCNSG-UoZp8C5hhIfcQYY7gWKeU0S-ulO1bEzd6SyF2gzHRSE_b2U2CeBQ,01-06-20,47900
477,5e13d121c119dd8840538f03,37ca196a8fb6238d, 72a47c39510ed5ac,a0d21d9701c839a2,0e6ffe2551d6208a,5,Howard University Hospital,Howard University Hospital,Howard University Hospital,/q-Howard-University-Hospital-l-District-of-Columbia-DC-jobs.html,"Washington, DC 20060",US,20060,Washington,Environmental Specialist,c08ec92d8c031faa,sGaY2po5mnUjVBCWoeIffpA15yvN766K-2EHWGQXviZXChygm_2ARMseIfl-VR94OmPsqgT8hrhiSdsByKNiAQ,01-06-20,47900
479,5e13d121c119dd8840538f05,14c32c99395e038e, 5bd5590285b147bc,0ac29717d4be38f2,a5edbecada1117a2,7,Howard University,Howard University,Howard University,/q-Howard-University-l-District-of-Columbia-DC-jobs.html,"Washington, DC 20059",US,,Washington,Admissions Assistant I - Admission,c08ec92d8c031faa,HLiBuJLjojfi2QXw21hlekknkrJBUSTvAQp3N1Mcay9c0eve-HMhPFGVYktT5SBcQtF2tJuSwdluuQljjaV2mQ,01-06-20,47900
480,5e13d121c119dd8840538f06,4b953537e0f9749f, 9454b54b4fb809ee,97d7efa48dceed55,fb19e26fb0900ff5,8,Georgetown University,Georgetown University,Georgetown University,/q-Georgetown-University-l-District-of-Columbia-DC-jobs.html,"Washington, DC 20007",US,20007,Washington,Building Maintenance Worker - Planning and Facilities Management,c08ec92d8c031faa,kUL64uy7MIs8KYIgJMI6S_9IFrjU1wDNi1S2tbXL-z_7P0keY4XTGGXPSFZt1zfQ8INcUuKAq9o3sM652rnGZg,01-06-20,47900
481,5e13d121c119dd8840538f07,cdc4d2fa350ef37b, 6e7b40121fbb5e2f,d52c7a354b0111bb,c1099851e9794854,9,Apple,Apple,Apple,/q-Apple-l-District-of-Columbia-DC-jobs.html,"Washington, DC 20007",US,,Washington,Operations Expert,c08ec92d8c031faa,Li7ffdSQA8OU0RAnjWzOHhBRK5psO7yGs4XhbnC9N1-s67fwANFC1eNF28HQvnPfriBMlRLBWtRp3x8QmTBMYA,01-06-20,47900
482,5e13d121c119dd8840538f08,e3dc162cce79815d, ebb5a5245e61a45c,19df49bc76e9a585,9f711580c6519ccd,10,Job Spotter,Lucky Dog Industries,Lucky Dog Industries,/q-Lucky-Dog-Industries-l-District-of-Columbia-DC-jobs.html,"Washington, DC",US,,Washington,Driver,c08ec92d8c031faa,t83IiJ1Ivi_pA8YKwbnfKyJoi710_ajCEqn64vljUmdh00YhlewAsVZtEDWZ6vMr6ZbcA159l5KOq9Usmpv-Xg,01-06-20,47900
483,5e13d121c119dd8840538f09,e38f80c70dafe02b, c68ccb5bb802cf7e,1ae0103ff6fe805b,eb09011fbebf3618,11,usajobs.gov,US Department of Health And Human Services,US Department of Health And Human Services,/q-US-Department-of-Health-And-Human-Services-l-District-of-Columbia-DC-jobs.html,"Washington, DC",US,,Washington,Management Analyst,c08ec92d8c031faa,UiqPgk4DVkwSmGHJI8VUdz32XP4o8sGsUDVzW9IpWbmvwHfzLm_y5dbqDTj4bHks8INcUuKAq9o3sM652rnGZg,01-06-20,47900
484,5e13d121c119dd8840538f0d,e8521f18e48cf42e, 4fb17ffa4a4f0b51,dca90faa91ef55e9,76be151e599319b6,0,CubeSmart,Cubesmart,Cubesmart,/q-Cubesmart-l-District-of-Columbia-DC-jobs.html,"Washington, DC 20002",US,20002,Washington,Retail Sales Associate (Full-Time) 175 R St NE,c08ec92d8c031faa,vho-KBkfKYtCaF3HUM7ojl0VMW_JttdBXG3en-Ez7h9esS6DnB8zjhm151OQ6R3lx4PNYu0JmZkuPZj5sZiVAg,01-06-20,47900
485,5e13d121c119dd8840538f0f,77cf6e3ae5887639, 7d01b9de52359c9d,ef91e9e1e9ceb1e6,18553b33d6c947df,2,Museum of the Bible,Museum of the Bible,Museum of the Bible,/q-Museum-of-the-Bible-l-District-of-Columbia-DC-jobs.html,"Washington, DC 20024",US,,Washington,Guest Experience Associate (Part-Time),c08ec92d8c031faa,tjQh0qCdFieEdHNHW7rXm6TDp7rep-rS_Vzxp8n-gVcN7vJxMRhohjfPGRRiAGKqS4ihlbXPTL4nBQs9phBPWg,01-06-20,47900
486,5e13d121c119dd8840538f10,fd3666fd742c0db8, c82ee55f3aac8026,689adf4718cbba0f,bc1796c7996e4b11,3,DC Water,DC Water,DC Water,/q-DC-Water-l-District-of-Columbia-DC-jobs.html,"Washington, DC 20003",US,20003,Washington,19-PO-4910-030 -Permit Operations Associate (Bilingual\/Spanish),c08ec92d8c031faa,k8yrxNdzpv6h0gQNecYs3v7eHwjmkIBoMYPoLFsFObEKL2011pqoP_MFOwEkr2kR-uN0tisBQM3vmFOZC_0UNA,01-06-20,47900
487,5e13d121c119dd8840538f11,5289d618ff1018db, c83b30f65bbeeb48,f93dfd5590f0c447,26a41738990f2748,4,Clyde&#039,,,,,,,,Host - The Tombs,,,01-06-20,47900
488,5e13d121c119dd8840538f12,3015c41b3864245f, 664b827e6a9a34a0,c5888a4ad4b0b3b6,ffc9250776a20137,5,Earl Enterprises,Bertucci\s Washington D.C.,Bertucci&#039,,,,,,Bertucci's-Foodserver / Waitstaff,,,01-06-20,47900
489,5e13d121c119dd8840538f13,9e25d192aab779bc, 201f29b21f2b8a14,4f98e5f69aeea9fd,be9421d3725f4746,6,Gap Inc.,Old Navy,Old Navy,/q-Old-Navy-l-District-of-Columbia-DC-jobs.html,"Washington, DC 20010",US,20010,Washington,Brand Associate,c08ec92d8c031faa,KbNM3qnu-yi-XTAu0nsCOSIrHs_xXnnD3nltcf6NnAiG8Ssxm5ztGiZJgoZqfn2z-uN0tisBQM3vmFOZC_0UNA,01-06-20,47900
490,5e13d121c119dd8840538f14,441d3dc531df5ba1, ef0440a368a9fa6c,e1391f5214edb5cf,90af12e5ca815f39,7,Indeed,Centennial Group International,Centennial Group International,/q-Centennial-Group-International-l-District-of-Columbia-DC-jobs.html,"Washington, DC 20037",US,,Washington,Administrative Assistant,c08ec92d8c031faa,X1ywoTpsLxWHr0qDyULYaKaw-xQyT72QRbxXCQX5dlyxKRBhva64Q3EUhG-ME2fAfDq-raGcntvP4gXZMo4XCw,01-06-20,47900
491,5e13d121c119dd8840538f15,cfbcc0f75578ade9, ca08ede2fca4b9b4,d95c798f92128d36,801410ecca73bbf5,8,CW Resources,CW Resources,CW Resources,/q-CW-Resources-l-District-of-Columbia-DC-jobs.html,"Washington, DC",US,,Washington,Custodian - St. Elizabeth Campus,c08ec92d8c031faa,ojNLJ6M7uJFgiwC4Zpn98Zwm5LzQ_9zPesbZlTOYoDmk9YtC_M84uOxddXl2iTpKx4PNYu0JmZkuPZj5sZiVAg,01-06-20,47900
492,5e13d121c119dd8840538f16,f8327c4e342073fe, 1dad3be660ead38f,d167e9c3dadc334e,5e0e7f347455276a,9,A Rake&#039,,,,,,,,Barista,,,01-06-20,47900
493,5e13d121c119dd8840538f1c,87ae44bbff87e537, 0c5bd51f5203cb74,52a0039328309b18,918b5ded3d7804e2,0,Indeed,Star Construction Corporation,Star Construction Corporation,/q-Star-Construction-l-District-of-Columbia-DC-jobs.html,"Washington, DC",US,,Washington,Office Administrator,c08ec92d8c031faa,QLSuLhKcSoEf0IYpbwQhgWscJyq4u-5gy2TEGBhMFf8sDZVW9G-kIMkOMzJflDKzBtcIdeAkRUyscoFLaZb2sw,01-06-20,47900
494,5e13d121c119dd8840538f1d,8d79ff977eec1e5c, c82ee55f3aac8026,689adf4718cbba0f,bc1796c7996e4b11,1,DC Water,DC Water,DC Water,/q-DC-Water-l-District-of-Columbia-DC-jobs.html,"Washington, DC 20001",US,20001,Washington,Water Services Worker 10 - (20-WS-4420-350),c08ec92d8c031faa,OXnBTrd4smtNOfocPid4gWscJyq4u-5gy2TEGBhMFf8urg8mBu2W44x45AHTq-OMHWdp3uYd4ki-81LUNPiCNA,01-06-20,47900
495,5e13d121c119dd8840538f1e,c0ac961e20d5a0e9, 33d928cdd2b9d413,85486463ede7ded3,be8a05743e456012,2,Friends of the National Zoo,Friends of the National Zoo,Friends of the National Zoo,/q-Friends-of-the-National-Zoo-l-District-of-Columbia-DC-jobs.html,"Washington, DC 20008",US,20008,Washington,ZooTube Attraction Team Member,c08ec92d8c031faa,D7stHiQLJ0V_IyIestm812scJyq4u-5gy2TEGBhMFf-9_E9PA14n-Tu4UZ7RqjjkhyDwFgmnmItt_roNm_rHkg,01-06-20,47900
496,5e13d121c119dd8840538f1f,337dc1240450d3bf, 0fd0858e70f60a5f,b90c212e66f51a78,4f985bb4ae655123,3,Indeed,PROVEN MANAGEMENT,PROVEN MANAGEMENT,/q-PROVEN-MANAGEMENT-l-District-of-Columbia-DC-jobs.html,"Washington, DC 20001",US,20001,Washington,HR\/Payroll Administrator,c08ec92d8c031faa,94utea852bRComggVEdejWscJyq4u-5gy2TEGBhMFf86r_qXwa4op46fn-f5hLGnBtcIdeAkRUyscoFLaZb2sw,01-06-20,47900
497,5e13d121c119dd8840538f21,dfbe3b2364470d6d, 6e7b40121fbb5e2f,d52c7a354b0111bb,c1099851e9794854,5,Apple,Apple,Apple,/q-Apple-l-District-of-Columbia-DC-jobs.html,"Washington, DC 20007",US,,Washington,"Specialist  Full-Time, Part-Time, and Part-Time Temporary",c08ec92d8c031faa,x2ZmBBtE2g11XrLapPQplGscJyq4u-5gy2TEGBhMFf_cWL98tnC8eUmEq_mxs5GyhyDwFgmnmItt_roNm_rHkg,01-06-20,47900
498,5e13d121c119dd8840538f22,bdd93c4fcef1ded9, cf109e0dca750070,efaa5efeeb448ede,9385cd187f2a0df2,6,Cosmos Club,Cosmos Club,Cosmos Club,/q-Cosmos-Club-l-District-of-Columbia-DC-jobs.html,"Washington, DC 20008",US,20008,Washington,Summer Administrative Intern,c08ec92d8c031faa,RAJgZ2Ayfi3RuRqVLh3J1WscJyq4u-5gy2TEGBhMFf_4s_PtP9cPnn0EjK3hQMRyCyc4uFBcl4Y-9BDBLmiyBw,01-06-20,47900
499,5e13d121c119dd8840538f23,6b34d6fae4eaf7f9, 02787d96a6bad27a,d1baf03cad5dd3e8,aea43b09d99e7d79,7,The Rehancement Group,The Rehancement Group,The Rehancement Group,/q-The-Rehancement-Group-l-District-of-Columbia-DC-jobs.html,"Washington, DC",US,,Washington,Records Consultant,c08ec92d8c031faa,tIEy3srtPX8sdt1hsEG1QGscJyq4u-5gy2TEGBhMFf9rin7-ow-ITAGcrQvdl1txeS00xBc0ky3refR3I--W4g,01-06-20,47900
500,5e13d121c119dd8840538f24,298e4a03f3c8ee28, ea7c76d5ae30739b,1ae0103ff6fe805b,3311e33ca721c77c,8,usajobs.gov,US Department of Commerce,US Department of Commerce,/q-US-Department-of-Commerce-l-District-of-Columbia-DC-jobs.html,"Washington, DC 20230",US,,Washington,Management and Program Analyst,c08ec92d8c031faa,d6UmNDe8AB4yYZDjngIlfmscJyq4u-5gy2TEGBhMFf_lnBBIC6s9UipwebfYr-4meS00xBc0ky3refR3I--W4g,01-06-20,47900
501,5e13d121c119dd8840538f25,6b8ce6548c25192d, 36306730110ed61a,1ae0103ff6fe805b,1c864918e81936e9,9,usajobs.gov,US Judicial Branch,US Judicial Branch,/q-US-Judicial-Branch-l-District-of-Columbia-DC-jobs.html,"Washington, DC",US,,Washington,Document Analyst,c08ec92d8c031faa,HPT11wFY_WhNqXmtwk1M12scJyq4u-5gy2TEGBhMFf--rzbsC3OhKAbU6xwIYGvRBtcIdeAkRUyscoFLaZb2sw,01-06-20,47900
502,5e13d121c119dd8840538f2d,664b739d84082521, 464b6ce0836a2d25,20579e5fa68bfa86,22c40c0fde1ac13f,2,Indeed,Community Management Corporation,Community Management Corporation,/q-Community-Management-l-District-of-Columbia-DC-jobs.html,"Washington, DC",US,,Washington,Assistant Building General Manager,c08ec92d8c031faa,DznRJenKZCV7ziCQLwPd4nSZmeMXrNgFNa6IFnYrJ84Kijlakgs37kfO9ThmPT7f0CK1HixJuhbHCEZH9LUNFg,01-06-20,47900
503,5e13d121c119dd8840538f2e,d8b0f478b3837268, 58d46cb4101abe5d,b73c628b983158ba,dde00aa8310bbd75,3,"JBG Properties, Inc.","JBG Properties, Inc.","JBG Properties, Inc.",/q-JBG-Properties-l-District-of-Columbia-DC-jobs.html,"Washington, DC 20007",US,20007,Washington,"Part-time Concierge at The Glover House (Friday-Saturday, 11pm-7am)",c08ec92d8c031faa,s3zBkn81iI3hga8_FMspVo16SVor6hPbt20guQ1ua8r77T2pUlGVPvEpd4Rr4atDfDq-raGcntvP4gXZMo4XCw,01-06-20,47900
504,5e13d121c119dd8840538f2f,85b9aeaad92d876c, 9ef882e0efe05bee,e38bd029336c49fe,adbb8c415eb0065e,4,Indeed,Sprig and Sprout,Sprig and Sprout,/q-Sprig-and-Sprout-l-District-of-Columbia-DC-jobs.html,"Washington, DC 20007",US,20007,Washington,Sprig and Sprout is looking for Line Cooks and Kitchen Managers,c08ec92d8c031faa,F01fFAbSnhSxsC8dfcT25WflVGDzN81AcLYwwGQ9zd-HCqj_x6O18EKmoCQj69mOfDq-raGcntvP4gXZMo4XCw,01-06-20,47900
505,5e13d121c119dd8840538f30,2fb892a5f3c3a5dd, 60cf5f4e57bd0c1e,9cdce642f8676703,c55f4ad42cee2cd3,5,Compass Group USA,Compass Group,Compass Group,/q-Compass-Group-l-District-of-Columbia-DC-jobs.html,"Washington, DC 20024",US,20024,Washington,CASHIER\/FOOD SERVICE WORKER (WEEKDAYS),c08ec92d8c031faa,OEQH5J_coL_TOO0ad0rW_ZKxJ4kFbqEQcaiOWDoLSQbSSZ_FsKl28SH048wJx8lsN_WviC1U7qIUpGxdwu8W6w,01-06-20,47900
506,5e13d121c119dd8840538f31,69cdae7843a2ea43, e737ec6a912fc4ee,db110e9dab0e491a,b28acafc45312e95,6,Arena Stage,Arena Stage,Arena Stage,/q-Arena-Stage-l-District-of-Columbia-DC-jobs.html,"Washington, DC 20024",US,20024,Washington,Literary Fellow (2020\/21 Season),c08ec92d8c031faa,4yiRmFTLZMCaSpETBAqH5xGxcYFUGhh5qc0Fp32m8T4bn5ZviDT8gIKsrjyLMdhXHPBBQhpEBAjaAGOx8KwghQ,01-06-20,47900
507,5e13d121c119dd8840538f32,1b1335df782ccbf6, 757c255fd5168f9c,e26a4be610acd7da,c888c55c708fa7a8,7,American Enterprise Institute,American Enterprise Institute,American Enterprise Institute,/q-American-Enterprise-Institute-l-District-of-Columbia-DC-jobs.html,"Washington, DC 20036",US,20036,Washington,Summer Intern  Office of Jonah Goldberg,c08ec92d8c031faa,6SBkrTmvbSXl4rRu92Z3hassoU9EejNUuOAfocydTN-4iDiArlH3p_rCIUncygg5SBJCIQZolSIdj42Q_a2HoA,01-06-20,47900
508,5e13d121c119dd8840538f33,37bb87d7fded4e49, fd1e306e36b27860,3e3a360a6ab1bf2c,1b4275cca19acf62,8,Woods Coffee,Woods Coffee,Woods Coffee,/q-Woods-Coffee-l-District-of-Columbia-DC-jobs.html,"Washington, DC",US,,Washington,Barista,c08ec92d8c031faa,ycIRw8uLl8QqYtC4d8E6KFg1hreRMBmPj12lm5kKFDONZ72RjHRwGwcEzeVfc49C8INcUuKAq9o3sM652rnGZg,01-06-20,47900
509,5e13d121c119dd8840538f34,46dc724cdf3896eb, 9c963b7baaaca7aa,8445a53eec115e10,c5ebc61e02eb4bac,9,Washington Nationals,WASHINGTON NATIONALS,WASHINGTON NATIONALS,/q-WASHINGTON-NATIONALS-l-District-of-Columbia-DC-jobs.html,"Washington, DC 20003",US,20003,Washington,"Intern, Entertainment 2020",c08ec92d8c031faa,qpp5cPW3ZD9XWg9Jn-ob_JIDa4Z0P3kXl8cVxuJMeVM_nGMqjfPcFEfclK3daF8Sjmm5V4_lNzLEMKzclsQSUg,01-06-20,47900
510,5e13d121c119dd8840538f35,f423d146e28fa075, e4ef7cb9ac904bd4,3a6ad2f5f4da99e7,bffbc480ebb5196a,10,Union Kitchen,Union Kitchen,Union Kitchen,/q-Union-Kitchen-l-District-of-Columbia-DC-jobs.html,"Washington, DC 20002",US,20002,Washington,Distribution Team Member,c08ec92d8c031faa,Fv2UEM7t0lLGxuvzMnSt71bOSoZd2c4ljwzm0JBBD4BnMNRW1amj4WUOigaXuS7KTodMvZhnDOnBi994HzfCdw,01-06-20,47900
511,5e13d121c119dd8840538f36,303af6442a22b301, 6b9c15f6c7068975,1ae0103ff6fe805b,c4d9cd1e746d867e,11,usajobs.gov,US Legislative Branch,US Legislative Branch,/q-US-Legislative-Branch-l-District-of-Columbia-DC-jobs.html,"Washington, DC",US,,Washington,Summer Internship (Accounting Aide),c08ec92d8c031faa,is0mDSqu2u05ZjaA8lrIgZqB25FbH9-Eow9jsoLuDWeRUFBTSfeErae1h1LoM10XriBMlRLBWtRp3x8QmTBMYA,01-06-20,47900
512,5e13d121c119dd8840538f3c,b23d936c31d092b4, 92390e8e77915488,93a8f8b657d545f6,c5c97f9074f987ae,2,Indeed,The Dough Jar,The Dough Jar,/q-The-Dough-Jar-l-District-of-Columbia-DC-jobs.html,"Washington, DC",US,,Washington,Scoop Shop Associate (Georgetown),c08ec92d8c031faa,GesMuQPAvDrcEeSJ0q22HWscJyq4u-5gy2TEGBhMFf__kTuA07O2VVgNaFB6W2VxBtcIdeAkRUyscoFLaZb2sw,01-06-20,47900
513,5e13d121c119dd8840538f3d,9ab14a8f4d1212bb, e27e3ff5220d5429,8bf040c634e6676b,ac1352b5f4357b21,3,Indeed,Kasa,Kasa,/q-Kasa-l-District-of-Columbia-DC-jobs.html,"Washington, DC",US,,Washington,Logistics Coordinator,c08ec92d8c031faa,aHUetD6OERYuBf2MMJ54KmscJyq4u-5gy2TEGBhMFf_Q3-BOJfTjPMbFwBJgTcJWBtcIdeAkRUyscoFLaZb2sw,01-06-20,47900
514,5e13d121c119dd8840538f3e,fd2f6f9d9836a593, be1e02738cd24b2f,1ae0103ff6fe805b,d2e848505134e591,4,usajobs.gov,US Department of Homeland Security,US Department of Homeland Security,/q-US-Department-of-Homeland-Security-l-District-of-Columbia-DC-jobs.html,"Washington, DC",US,,Washington,Management &amp,,,01-06-20,47900
515,5e13d121c119dd8840538f3f,67687358d5aa1fcd, f26de374f783a148,8338fe63da080005,1639254ea84748b5,5,Facebook,Facebook,Facebook,/q-Facebook-l-District-of-Columbia-DC-jobs.html,"Washington, DC",US,,Washington,Facility Operations Manager,c08ec92d8c031faa,oJq-t9Pih_oGv8LgbW0CGGscJyq4u-5gy2TEGBhMFf8YTfPO46Hdgx7FGBuF6KK1hyDwFgmnmItt_roNm_rHkg,01-06-20,47900
516,5e13d121c119dd8840538f41,8ec4f4af5709f9cd, d8624fe9895b2f85,4a93fa3fc5a93200,ddcc0cd97e5b6dd0,7,Andersen,Andersen,Andersen,/q-Andersen-l-District-of-Columbia-DC-jobs.html,"Washington, DC 20006",US,20006,Washington,Office Assistant,c08ec92d8c031faa,upLKhcUYaiWk-i7b0rpWHWscJyq4u-5gy2TEGBhMFf_fxGfoTSFvDKsH_t5A_2tkHWdp3uYd4ki-81LUNPiCNA,01-06-20,47900
